up., 44
hold, 44
Here, 44
nations, 44
secretary, 44
Deputy, 44
Dan, 44
Arab, 44
Andrews, 44
attack, 44
protect, 44
build, 44
additional, 44
though, 45
others, 45
current, 45
along, 45
When, 45
October, 45
million, 45
check, 45
critical, 45
power, 45
4:30, 45
really, 45
PHONE, 45
With, 45
questions, 45
within, 45
One, 45
final, 45
local, 45
world., 45
order, 46
yet, 46
spoke, 46
1, 46
senior, 46
Korea, 46
actually, 46
SMALL, 46
particularly, 46
Government, 46
Ok, 46
Pakistan, 46
Defense, 46
time., 46
Yes, 46
chance, 46
UN, 46
SENIOR, 47
thing, 47
comments, 47
care, 47
parties, 47
list, 47
11:00, 47
line, 47
private, 47
start, 47
Israeli, 47
process, 47
Gore, 47
this., 47
news, 48
later, 48
10, 48
9:30, 48
Hotel, 48
Council, 48
ask, 48
we're, 48
Not, 48
<SullivanJJ@state.gov>, 48
took, 49
conference, 49
Building, 49
James, 49
H;, 49
C05739812, 49
toward, 49
real, 49
Richard, 49
saying, 50
said,, 50
agreement, 50
didn't, 50
diplomatic, 50
preceding., 50
lot, 50
you,, 50
calls, 50
past, 50
free, 50
Hill, 50
create, 50
conflict, 50
Force, 50
future, 51
case, 51
small, 51
bring, 51
wrote:, 51
SECRETARY, 51
become, 51
November, 51
South, 51
group, 52
John, 52
possible, 52
6:00, 52
Libya, 52
David, 52
1.4(D), 52
10:30, 52
seems, 52
talks, 52
always, 52
members, 52
point, 52
forces, 52
December, 52
From, 52
July, 52
came, 53
speak, 53
3:30, 53
following, 53
media, 53
morning., 53
Abedin,, 53
follow, 53
immediate, 53
Jim, 53
opportunity, 54
12:30, 54
George, 54
read, 54
building, 54
March, 54
relationship, 54
*Camera, 54
2012, 54
able, 54
press, 54
Americans, 54
Cdm, 55
4:00, 55
continue, 55
strong, 55
(202), 55
1:00, 55
Air, 55
Tuesday,, 55
3:00, 55
taking, 55
rights, 56
2:30, 56
across, 56
violence, 56
far, 56
PRESS, 56
Anne-Marie, 56
recent, 56
commitment, 56
official, 56
Just, 57
civilian, 57
rather, 57
coming, 57
hard, 57
access, 57
try, 57
making, 57
regional, 58
"I, 58
wanted, 58
focus, 58
PRESIDENTIAL, 58
trying, 58
At, 58
find, 58
Outer, 58
approach, 59
now., 59
three, 59
morning, 59
among, 59
Israel, 59
leadership, 59
full, 59
"The, 60
several, 60
Center, 60
already, 61
provide, 61
Obama's, 61
information, 61
12:00, 61
S, 61
tomorrow., 61
What, 61
major, 61
strategic, 61
home, 61
never, 62
said., 62
WJC, 62
Our, 62
Lauren, 62
via, 62
thought, 62
trip, 62
11:30, 62
Saturday,, 62
CALL, 63
BILATERAL, 63
war, 63
address, 63
given, 63
health, 63
FM, 63
something, 63
hope, 63
BRIEFING, 63
January, 64
Security, 64
By, 64
move, 64
worked, 65
deal, 65
vote, 65
early, 65
different, 65
keep, 65
without, 66
International, 66
meet, 66
staff, 66
officials, 66
whether, 66
top, 67
letter, 67
Ambassador, 67
please, 67
another, 68
w/, 68
Clinton's, 68
change, 68
plan, 68
Mr., 68
General, 68
better, 69
Valmoro, 69
2:00, 69
strategy, 69
I'll, 69
Thank, 70
team, 70
It's, 70
Monday,, 70
year, 70
message, 70
former, 70
number, 70
done, 70
development, 70
things, 70
Middle, 70
I've, 71
effort, 71
PART, 71
part, 71
state, 71
To, 71
day, 71
together, 72
says, 72
Jake, 72
reach, 72
OF, 72
peace, 72
getting, 72
every, 73
seen, 73
look, 73
Fw:, 73
Wednesday,, 74
role, 74
Special, 74
leaders, 75
country, 75
Sunday,, 75
years, 75
week, 75
Bill, 75
key, 75
percent, 75
sent, 76
Minister, 76
FOREIGN, 77
RELEASE, 78
likely, 79
human, 79
That, 79
needs, 79
forward, 79
got, 80
since, 80
discuss, 81
best, 82
use, 82
August, 82
Iran, 82
THE, 82
end, 83
diplomacy, 83
8:25, 84
statement, 84
AND, 84
April, 84
Thursday,, 85
North, 86
FOR, 86
clear, 86
Friday,, 86
September, 87
MINISTER, 87
might, 87
Assistant, 87
come, 88
told, 89
give, 89
(t), 89
10:00, 89
put, 89
believe, 89
Afghanistan, 89
So, 90
email, 90
administration, 90
Floor, 91
global, 91
IN, 92
Treaty, 92
East, 92
issue, 92
set, 92
For, 92
FW:, 92
issues, 92
today., 93
June, 93
send, 93
president, 94
countries, 94
right, 94
economic, 94
national, 94
>, 94
May, 95
important, 95
fyi, 95
do., 96
talk, 96
HRC, 96
Lona, 96
Afghan, 97
draft, 97
9:15, 97
long, 97
called, 97
B5, 97
STAFF, 98
Foreign, 99
Room,, 99
international, 99
8:30, 100
women, 100
Senate, 100
tomorrow, 101
speech, 102
report, 103
En, 103
8:45, 104
let, 106
great, 107
military, 108
Hillary, 109
Huma, 111
J, 111
National, 112
There, 112
As, 112
###, 112
sure, 113
must, 114
office, 114
today, 114
go, 114
asked, 115
nuclear, 116
say, 117
cdm, 117
meeting, 118
world, 118
even, 119
efforts, 119
See, 120
including, 120
You, 120
it's, 121
you., 122
Airport, 122
it., 123
way, 124
Haiti, 125
may, 125
Re:, 126
political, 126
around, 128
help, 128
public, 129
US, 129
<MillsCD@state.gov>, 137
OFFICE, 138
foreign, 139
take, 140
She, 142
Sullivan,, 142
I'm, 143
well, 143
Jacob, 144
made, 144
New, 145
They, 146
much, 146
On, 147
DAILY, 149
still, 149
A, 150
policy, 150
TIME, 152
Washington, 152
us, 152
don't, 153
good, 153
going, 156
next, 159
many, 160
government, 162
If, 164
States, 172
American, 173
Conference, 174
working, 175
F-2015-04841, 179
security, 179
05/13/2015, 179
back, 179
DEPT., 180
SUBJECT, 180
WAIVER., 180
BENGHAZI, 180
SELECT, 180
FOIA, 180
PRODUCED, 180
COMM., 180
REDACTIONS., 180
INFORMATION, 181
NO, 181
AGREEMENT, 182
Date:, 184
Doc, 184
SENSITIVE, 185
Case, 186
HOUSE, 188
two, 188
D, 189
White, 189
last, 194
first, 195
B6, 195
want, 197
*En, 197
time, 201
STATE, 203
•, 205
see, 207
Mills,, 209
make, 211
support, 213
Will, 216
Private, 216
President, 217
ON, 218
H, 218
&, 222
It, 224
think, 225
This, 225
could, 226
Residence, 227
know, 230
Fyi, 232
House, 237
Obama, 239
like, 244
need, 246
new, 256
He, 257
Cheryl, 257
In, 263
United, 266
But, 272
2010, 272
2009, 277
And, 278
Room, 281
call, 285
get, 290
DEPART, 292
Secretary, 293
work, 294
AM, 295
PM, 295
FYI, 296
people, 300
route, 300
ARRIVE, 305
one, 311
Clinton, 313
said, 329
MEETING, 347
--, 359
also, 363
No., 365
TO, 413
We, 444
—, 480
would, 535
U.S., 557
Office, 594
Department, 610
Secretary's, 652
-, 764
State, 815
The, 927
pm, 1411
I, 1733
