SenderPersonId;ExtractedBodyText
194;"H: In case you haven't seen it, this is the fully articulated view of the Netanyahu government and Likud about ""the crisis.""
-ihe New Republic is a preferred cutlet for the highest level Likudineocon propaganda. ?Viichae! Oren, a channel for Israeli
Intel, was a frequent contributor in the past. On a lower level; so was Michael Ledeen when he was trafficking
disinformation. The New Republic was critical in undermining Carter when he pressed Begin Israeli intel used Ledeen
and TNR to put out the stories on Billy Carter. But TNR is only one key being hit in the Wurlitzer. Here's one small but
frank thing: Axelrod should not be a foreign policy spokesman on any issue or area. He has badly exacerbated this one.
Many people in the press feel he's out of his lane and resent being lectured by him on foreq..3n policy. Foreign Policy
magazine website has run a piece on this, reflecting widespread sentiment. (I've enclosed this article bellow the TNR one
below.) I'd make Steinberg tell Donilon they need to rein in Axelrod. Axelrod has enough to do fixing the domestic messes
he's made. Let it come from Steinberg. He's unhappy anyway. Sid
http://www.tnr.corniarticie/world/the-crisis?page=0,0
Ea
Published on The New Republic
Was Obama's confrontation with Israel premeditated'?
Yossi Klein Halevi
4. March 16, 2010 17:13 pm
JERUSALEM—Suddenly, my city feels again like a war zone..Since the suicide bombings ended in 2005, life in
Jerusalem has been for the most part relatively calm. The worst disruptions have been the traffic jams resulting from
construction of a light rail. jUst like in a normal city. But navy, again, there are clusters of helmeted border nOtiCe near the
gates of the Old City. black smoke from burning tires in the Arab village across from my porch, young men marching with
green Islamist flags toward my neighborhood, ambulances parked at strategic places ready for this city's ultimate
nightmare.
The return of menace to Jerusalem is not because a mid-level bureaucrat announced stage four of a seven-stage process
in the eventual construction oft,600 apartments in Ramat Shiomo. a Jewish neighborhood in northeast Jerusalem. Such
announcements and building projects have become so routine over the years that Paestinians have scarcely responded,
let alone violently. In negotiations between Palestinians and Israelis, the permanence of Ramat Shiomo, and other Jewish
neighborhoods in East Jerusalem, has been a given. Ramat Shlomo, located between the Jewish neighborhoods of
French Hill and Rarrot, will remain within the boundaries of Israeli Jerusalem accord ng to every peace plan. Unlike the
Snail Jewish enclaves inserted into Arab neighbochoocis, on which Israelis are strongly buliding in the established
Jewish neighborhoods of East Jerusalem defines the national consensus.
Why, then, the outbreak of violence now? Why Harness ""day of rage"" over Jerusalem and the Palestinian Authority's call
to gather on the Temple Mount to ""save"" the Dome of the Rock from non-existent plans to build the Third Temple? Why
the sudden outrage over rebuilding a synagogue, destroyed by the Jordanians in 1948, in the Old City's Jewish Quarter,
when dozens of synagogues and yeshivas have been built in the quarter without incident?
The answer lies not in Jerusalem but in Washington. By placing the issue of building in Jewish neighborhoods in East
Jerusalem at the center of the peace process, President Obama has inadvertently challenged the Palestinians to do no
less.
Astonishingly. Obama is repeating the key tactical mistake of his failed efforts to restart Middle East peace talks over the
last year. Though Oben-la's insistence on a settlement freeze to help restart negotiations was legitimate, he went a step
too far by including building in East Jerusalem. Every Israeli government over the last four decades has built in the Jewish
neighborhoods of East Jerusalem; no government, let alone one headed by the Likud, could possibly agree to a freeze
there. Obama made resumption of negotiations hostage to a demand that could not be met. The result was that
Palestinian leaders were forced to adjust their demands accordingly.
Obama is directly responsible for one of the most absurd turns in the history of Middle East negotiations. Though
Palestinian leaders negotiated with Israeli governments that built extensively in the West Bank, they now refused to sit
down with the first Israeli government to actually agree to a suspension of building. Obama's demand for a building freeze
in Jerusalem led to a freeze in negotiations.
Finally, after intensive efforts, the administration produced the pathetic achievement of ""proximity talks""—setting
Palestinian-Israeli negotiations back a generation, to the time when Palestinian leaders refused to sit at the same table
with Israelis.
That Obama could be guilty of such amateurishness was perhaps forgivable because he was, after ail, an amateur. But
he has now taken his failed policy and intensified it. By demanding that Israel stop building in Ramat Shlomo and
elsewhere in East Jerusalem—and placing that demand at the center of American-Israeli relations—he's ensured that the
Palestinians won't show up even to proximity talks. This is no longer amateurishness; it is pique disguised as policy.
Initially, when the announcement about building in Ramat Shlomo was made, Israelis shared Vice President Biden's
humiliation and were outraged at their government's incompetence. The widespread sense here was that Netanyahu
deserved the administration's condemnation, not because of what he did but because of what he didn't do: He failed to
convey to all parts of his government the need for caution during Biden's visit, symptomatic of his chaotic style of
governing generally.
But not even the opposition accused Netanyahu of a deliberate provocation. These are not the days of Yitzhak Shamir,
the former Israeli prime minister who used to greet a visit from Secretary of State James Baker with an announcement of
the creation of another West Bank settlement. Netanyahu has placed the need for strategic cooperation with the U.S. on
the Iranian threat ahead of the right-wing political agenda. That's why he included the Labor Party into his coalition, and
why he accepted a two-state solution—an historic achievement that set the Likud, however reluctantly, within the
mainstream consensus supporting Palestinian statehood. The last thing Netanyahu wanted was to embarrass Biden
during his goodwill visit and trigger a clash with Obama over an ultra-Orthodox neighborhood.
Nor is it likely that there was a deliberate provocation from the ultra-Orthodox Shas party, which runs the interior ministry
that oversees building procedures. Shas, which supports peace talks and territorial compromise, is not a nationalist party.
Its interest is providing housing for its constituents, like the future residents of Ramat Shlomo; provoking international
incidents is not its style.
Finally, the very ordinariness of the building procedure—the fact that construction in Jewish East Jerusalem is considered
by Israelis routine—is perhaps the best proof that there was no intentional ambush of Biden. Apparently no one in the
interior ministry could imagine that a long-term plan over Ramat Shiomo would sabotage a state visit.
In turning an incident into a crisis, Obama has convinced many Israelis that he was merely seeking, a pretext to pick a fight
with Israel. Netanyahu was inadvertently shabby; Obama, deliberately so.
Ac.t,cording to a banner headline in the newspaper Ma'ariv, senior Likud officials believe that Obama's goal is to topple the
Netanyahu government, by encouraging those in the Labor Party who want to quit the coalition.
The popular assumption is that Obama is seeking to prove his resolve as a leader by getting tough with Israel. Given his
ineffectiveness against Iran and his tendency to violate his own self-imposed deadlines for sanctions, the Israeli public is
not likely to be impressed. Indeed, Israelis' initial anger at Netanyahu has turned to anger against Obama. According to an
Israel Radio poll on March 16, 62 percent of Israelis blame the Obama administration for the crisis, while 20 percent
blame Netanyahu. (Another 17 percent blame Shas leader Eli Yishai.) •
In the last year, the administration has not once publicly condemned the Palestinians for lack of good faith—even though
the Palestinian Authority media has, for example, been waging a months-long campaign denying the Jews' historic roots
in Jerusalem. Just after Biden left Ramailah, Palestinian officials held a ceremony naming a square in the city after a
terrorist responsible for the massacre of 38 Israeli civilians. That too didn't merit an administration rebuke.
Obama's one-sided public pressure against Israel could intensify the atmosphere of ""open season"" against Israel
internationally. Indeed, the European Union has reaffirmed it is linking improved economic relations with Israel to the
resumption of the peace process—as if it's Israel rather than the Palestinians that has refused to come to the table.
If the administration's main tactical error in Middle East negotiating was emphasizing building in Jerusalem, its main
strategic error was assuming that a two-state solution was within easy reach. Shortly after Obama took office, Rehm
Emanuel vvas quoted in the Israeli press insisting that a Palestinian state would be created within Obama's first tent.
instead, a year later, we are in the era of suspended proximity talks. Now the administration is demanding that Israel
negotiate over final status issues in proximity talks as a way of convincing the Palestinians to agree to those talks--as if
Israelis would agree to discuss the future of Jerusalem when Palestinian leaders refuse to even sit with them.
To insist on the imminent possibility of a two-state solution requires amnesia. Biden's plea to Israelis to consider a
withdrawal to an approximation of the 1967 borders in exchange for peace ignored the fact that Israel made that offer
twice in the last decade: first, when Prime Minister Ehud Barak accepted the Clinton Proposals of December 2000, and
then more recently when Prime Minister Ehud Olmert renewed the offer to Mahrnoud Abbas. Abbas, says Olmert, never
replied.
The reason for Palestinian rejection of a two-state solution is because a deal would require Palestinians to confine the
return of the descendants of the 1948 refugees to Palestine rather than to Israel. That would prevent a two-state solution
from devolving into a bi-national, one-state solution. Israel's insistence on survival remains the obstacle to peace.
To achieve eventual peace, the international community needs to pressure Palestinian leaders to forgo their claim to Haifa
and Jaffa and confine their people's right of return to a future Palestinian state--just as the Jews will need to forgo their
claim to Hebron and Bethlehem and confine their people's right of return to the state of Israel. That is the only possible
deal: conceding my right of return to Greater Israel in exchange for your right of return to Greater Palestine. A majority of
Israelis—along with the political system—has accepted that principle. On the Palestinian side, the political system has
rejected it.
In the absence of Palestinian willingness to compromise on the right of return, negotiations should not focus on a two-
state solution but on more limited goals.
There have been positive signs of change on the Palestinian side in the last few years. The rise of Hamas has created
panic within Fatah, and the result is, for the first time, genuine security cooperation with Israel. Also, the emergence of
Salem Fayyad as Palestinian prime minister marks a shift from ideological to pragmatic leadership (though Fayyad still
lacks a power base). Finally, the West Bank economy is growing, thanks in part to Israel's removal of dozens of
roadblocks. The goal of negotiations at this point in the conflict should be to encourage those trends.
But by focusing on building in Jerusalem, Obama has undermined that possibility too. To the fictitious notion of a peace
process, Obama has now added the fiction of an intransigent Israel blocking the peace process.
The administration, according to a report in the Israeli ne\Aispaper Yedito Aharonot, is making an even more insidious
accusation against Israel. During his visit, wrote Yediot Aharanot, Bicien told Israeli leaders that their policies are
endangering American lives in Afghanistan and Iraq. The report has been denied in the White House. Whether or not the
remark was made, what is clear today in Jerusalem is that Obama's recklessness is endangering Israeli--and Palestinian--
lives. As I listen to police sirens outside my window, Obama's political Intifada against Netanyahu seems to be turning into
a third intifada over Jerusalem.
Yossi Klein Ha/evils a senior fellow of the She/em Center in Jerusalem, and a contributing editor of The New Republic.
WM David Axelrod please be quiet, pease?
Posted By 4 '■ (I? ""
nikrionday, March 15, 2010
Commentary's Jqr2-.)ifese,
,e]'pp.1 is reacting way out of proportion to par,. inclav morninitalk
That said, she's got a germ of a good point:
David Axelrod — a political operative who now seems at the center of foreign-policy formulation (more on
this later) — went on the Fox, ABC, and NBC Sunday talk shows to repeat how insulted the Obami were
over Israeli building in Jerusalem and what an atf;:atet this was to them....
[I]t might have something to do with the fact that Axelrod and the Chicago pols are running foreign policy.
It's attack, attack, attack -- just as they do any domestic critic.
Quibble away with Rubin's characterization of ""Chicago pols,"" but she does raise a decent question: why on God's green
earth is the Obama equivalent of Karl Rove talking about foreign policy in public?
Since the tri2 from:Hag, its clear that the Obama administration has ratcheted up the rhetoric taiLvate, irLpublic, in
press_leaks and throupo.r.:“.!;':.ib. E,
,
r,a! oN.-
1.n.rq31,5 to their Israeli counterparts. Given what transpired, it's entirely.ap.oropriate
that the Obama administration make its displeasure felt publicly.
Why Axelrod, however? Sure, the Sunday morning talk shows wanted to talk health care as well. And it's true that
Axelrod, thought of as pro-Israel, could send a tough signal. Still, couldn't the administration have sent Hillary Clinton to
one of the Sunday morning talk shows instead? Wouldn't she have been the more appropriate spokesman.
I've spent enought time inside the Beltway to be leery of the gossipy tidbits I collect when I'm down there. That said, there
was one persistent drumbeat I heard during my last sojourn -- that Axelrod and the politicai advisors were acting as
Obama's foreign policy gatekeepers.
Now, I am shocked, shocked, that cciiiticialv., :hirkinc aciout foreimi oa!icv :n manner. That said, there is a
balance to be struck between political and policy advisors. Even David Frum admitted that this baiaiv otout ofhihatc.i<
during the Bush administration. I'd like to see things return to to the pre-21st century equilibrium. It would be disturbing if
the new equilibrium is that someone like David Axelrod becomes the foreign policy czar."
194;"Waiting at Nora's now with Jackie for Shaun and his wife Camilla, you're welcome to join us. If you're around Sunday joe
Wilson is coming by to show the cut of the film about him and valerie starring Sean Penn. just us
and Joe and the film. Everything you've done on NI has had a beneficial effect. All good. This is a happy St Pat's Sid Sent
via Cingular Xpress Mail with Blackberry"
194;"sbwhoeop
Monday, April 5, 2010 6:30 PM
H: UK election being called. Sid
Gordon is going to call the election tomorrow for May 6. I'm going to go over for that week. Sid
Labour c.uIi win most seats at eneral
election, poll shows
Guardian/ICM poll reveals gap between two main parties at four points — the closest in an ICM poll for almost two years
• Julian Glover
• aardian.co.uk, Monday 5 April 2010 19.02 BST
• Article history
Lbr still has a fighting chance of winning the most seats in the general election, according to a Guardian/1CM poll
published today.
The findings suggest Tory hopes of a defining breakthrough have been overplayed, with the gap between the two main
parties now at just four points — the closest in an 1CM poll for almost two years.
Labour support has climbed four points to 33% since an ICM poll carried out for the Guardian last week. Conservative
backing has dropped one since then to 37% — Labour's best ICM rating since December 2008 and the Tories' worst since
February.
On a uniform national swing, these figures could leave Labour 30 seats short of an overall majority. Even if the Tories
perform better than average in marginal seats — as most people expect — David Cameron would struggle to establish a
secure parliamentary basis for power.
Either party could be left dependent on the fiber:a) Democrats, who are on 21% in the poll — down two from last week.
Despite that decline, the Lib Dems will be pleased by the strength of their position going into the election. The party has
been at or above 20% in seven of this year's 11 ICM polls.
Meanwhile support for other parties, which peaked last spring in the European elections, has fallen again to just 9%.
At the start of an election campaign likely to see more polling than ever before in British politics, today's figures will be
treated with caution unless confirmed by other surveys.
Some polls late last week suggested the Conservative lead had grown rather than shrunk, and research may have been
affected by the Easter holidays, when some voters would have been away from home. Yet the results suggest that
Labour's chances should not be written off, and events such as the leaders' debates could prove decisive in the coming
weeks.
Today's poll suggests 60% of people are planning to watch at least one debate, with 29% saying they plan to watch all
three. Only 39% of voters said they would not watch any of them.
The ICM survey also asked voters whether they might switch away from their first choice party and, if so;who they might
back instead.
Labour and Tory support is now equally solid. Overall, 71% of Labour supporters say they will definitely back Labour while
71% of Tories also say they will stick with their first choice party.
Lib Dems, however, are less loyal — only 52% are sure they will end up giving Nick Clegg their vote. That leaves just over
a quarter of each main party's supporters considering backing another party.
The proportion of Lib Dems and ConservatIves. saying they might vote Labour instead has doubled since ICM last asked
this question earlier in the year. The ICM figures suggest the maximum potential vote for Labour and the Conservatives —
all their definite supporters, plus all potential switchers — is running neck and neck at 42%. The Lib Dem maximum is 28%.
Realistically, Labour is unlikely to beat its 2005 share of 36% and even today's poll suggesting it has shed only three
points since then will surprise many. Nonetheless, there is all to play for as the contest begins now.
•ICM Research interviewed a random sample of 1,001 adults aged 18 and over by telephone on 1-3 April 2010.
Interviews were conducted across the country, and the results weighted to the profile of all adults. 1CM is a member of the
British Polling Council and abides by its rules."
194;Cool. Will tell Shaun.
194;"sbwhoeop
Saturday, March 20, 2010 5:54 PM
H: fyi. sid
H: Uri Avnery, the Israeli analyst and activist, is privately circulating this analysis today. One consequence: Petraeus
cannot run as a Republican. At least Putin didn't bring his big dogs in with him like he did with Merkel. Cheers, Sid
Uri Avnery
20.3.10
The Doomsday Weapon
IT IS already a commonplace to say that people who don't learn from history are condemned
to repeat their mistakes.
Some 1942 years ago, the Jews in the province called Palaestina launched a revolt against the
Roman Empire. In retrospect, this looks like an act of madness. Palestine was a small and
insignificant part of the world-wide empire which had just won a crushing victory against the
rival power — the Parthian Empire (Persia) — and put down a major rebellion in Britain. What
chances could the Jewish revolt have?
God knows what was going on in the mind of the ""Zealots"". They eliminated the moderate
leaders, who warned against provoking the empire, and gained sway over the Jewish
population of the country. They relied on God. Perhaps they also relied on the Jews in Rome
and believed that their influence over the Senate would restrain the Emperor, Nero. Perhaps
they had heard that Nero was weak and about to fall.
We know how it ended: after three years, the rebels were crushed, Jerusalem fell and the
temple was burned down. The last of the Zealots committed suicide in Masada.
The Zionists did indeed try to learn from history. They acted in a rational way, did not provoke
the great powers, endeavored in every situation to attain what was possible. They accepted
compromises, and every compromise served them as a basis for the next surge forward. They
cleverly utilized the radical stance of their adversaries and gained the sympathy of the whole
world.
But since the beginning of the occupation, their mind has become clouded. The cult of
Masada has become dominant. Divine promises once again start to play a role in public
discourse. Large parts of the public are following the new zealots.
The next phase is also repeating itself: the leaders of Israel are starting a rebellion against the
new Rome.
WHAT BEGAN as an insult to the Vice President of the United States is developing into
something far bigger. The mouse has given birth to an elephant.
Lately, the ultra-right government in Jerusalem has started to treat President Barack Obama
with thinly veiled contempt. The fears that arose in Jerusalem at the beginning of his term
have dissipated. Obama looks to them like a paper black panther. He gave up his demand for a
real settlement freeze. Every time he was spat on, he remarked that it was raining.
Yet now, ostensibly quite suddenly, the measure is full. Obama, his Vice President and his
senior assistants condemn the Netanyahu government with growing severity. Secretary of
State Hillary Clinton has submitted an ultimatum: Netanyahu must stop all settlement activity,
East Jerusalem included; he must agree to negotiate about all core problems of the conflict,
including East Jerusalem, and more.
The surprise was complete. Obama, it seems, has crossed the Rubicon, much as the Egyptian
army had crossed the Suez Canal in 1973. Netanyahu gave the order to mobilize all the
reserves in America and to move forward all the diplomatic tanks. All Jewish organizations in
the US were commanded to join the campaign. AIPAC blew the shofar and ordered its
soldiers, the Senators and Congressmen, to storm the White House.
It seems that the decisive battle has been joined. The Israeli leaders were certain that Obama
would be defeated.
And then an unusual noise was heard: the sound of the doomsday weapon.
THE MAN who decided to activate it was a foe of a new kind.
David Petraeus is the most popular officer of the United States army. The four-star general,
son of a Dutch sea captain who went to America when his country was overrun by the Nazis,
stood out from early childhood. In West Point he was a ""distinguished cadet"", in Army
Command and General Staff College he was No. 1. As a combat commander, he reaped
plaudits. He wrote his doctoral thesis (on the lessons of Vietnam) at Princeton and served as
an assistant professor for international relations in the US Military Academy.
He made his mark in Iraq, when he commanded the forces in Mosul, the most problematical
city in the country. He concluded that in order to vanquish the enemies of the US he must win
over the hearts of the civilian population, acquire local allies and spend more money than
ammunition. The locals called him King David. His success was considered so outstanding
that his methods were adopted as the official doctrine of the American army.
His star rose rapidly. He was appointed commander of the coalition forces in Iraq and soon
became the chief of the Central Command of the US army, which covers the whole Middle East
, except Israel and Palestine (which ""belong"" to the American command in Europe).
When such a person raises his voice, the American people listen. As a respected military
thinker, he has no rivals.
THIS WEEK, Petraeus conveyed an unequivocal message: after reviewing the problems in his
AOR (Area Of Responsibility) — which includes, among others, Afghanistan, Pakistan, Iran,
Iraq and Yemen — he turned to what he called the ""root causes of instability"" in the region. The
list was topped by the Israeli-Palestinian conflict.
In his report to the Armed Services Committee he stated: ""The enduring hostilities between
Israel and some of its neighbors present distinct challenges to our ability to advance our
interests in the AOR...The conflict foments anti-American sentiment, due to a perception of
U.S. favoritism for Israel. Arab anger over the Palestinian question limits the strength and
depth of U.S. partnerships with governments and peoples in the AOR and weakens the
legitimacy of moderate regimes in the Arab world. Meanwhile, al-Qaeda and other militant
groups exploit that anger to mobilize support. The conflict also gives Iran influence in the
Arab world through its clients, Lebanese Hizballah and Hamas.""
Not content with that, Petraeus sent his officers to present his conclusions to the Joint Chiefs
of Staff,
In other words: Israeli-Palestinian peace is not a private matter between the two parties, but a
supreme national interest of the USA. That means that the US must give up its one-sided
support for the Israeli government and impose the two-state solution.
The argument as such is not new. Several experts have said more or less the same in the past.
(Immediately after the 9/11 attacks, I wrote in a similar vein and prophesied that the US would
change its policy. It did not happen then.) But now this is being stated in an official document
written by the responsible American commander.
The Netanyahu government immediately went into damage-limitation mode. Its
spokespersons declared that Petraeus represents a narrow military approach, that he doesn't
understand political matters, that his reasoning is faulty. But it is not this that made people in
Jerusalem break out into cold sweat.
AS IS well known, the pro-Israel lobby dominates the American political system without limits
— almost. Every American politician and senior official is mortally afraid of it. The slightest
deviation from the strict AIPAC line is tantamount to political suicide.
But in the armor of this political Goliath there is a chink. Like Achilles' heel, the immense
might of the pro-Israel lobby has a vulnerable point that, when touched, can neutralize its
power.
It was illustrated by the Jonathan Pollard affair. This American-Jewish employee of a sensitive
intelligence agency spied for Israel. Israelis consider him a national hero, a Jew who did his
duty to his people. But for the US intelligence community, he is a traitor who endangered the
lives of many American agents. Not satisfied with a routine penalty, it induced the court to
impose a life sentence. Since then, all American presidents have refused the requests of
successive Israeli governments to commute the sentence. No president dared to confront his
intelligence chiefs in this matter.
But the most significant side of this affair is reminiscent of the famous words of Sherlock
Holmes about the dogs that did not bark. AIPAC did not bark. The entire American Jewish
community fell silent. Almost nobody raised their voice for poor Pollard.
Why? Because most American Jews are ready to do anything — just anything — for the
government of Israel. With one exception: they will not do anything that appears to hurt the
security of the United States. When the flag of security is hoisted, the Jews, like all Americans,
snap to attention and salute. The Damocles sword of suspicion of disloyalty hangs above their
heads. For them, this is the ultimate nightmare: to be accused of putting the security of Israel
ahead of the security of the US. Therefore it is important for them to repeat endlessly the
mantra that the interests of Israel and the US are identical.
And now comes the most important general of the US Army and says that this is not so. The
policy of the present Israeli government is endangering the lives of American soldiers in Iraq
and Afghanistan.
FOR NOW, this is being said only as a side remark, in a military document that has not been
widely aired. But the sword has been drawn from its scabbard - and American Jews have
started to tremble at the distant rumble of an approaching earthquake.
This week, Netanyahu's brother-in-law has used our own doomsday weapon. He declared that
Obama is an ""anti-Semite"". The official newspaper of the Shas party has asserted that Obama
is really a Muslim. They represent the radical right and its allies, who argue in speech and in
writing that ""Hussein"" Obama is a Jew-hating black who must be beaten in the coming
congressional elections and in the next presidential ones.
(Yet an important poll in Israel published yesterday shows that the Israeli public is far from
convinced by these insinuations: the vast majority believes that Obama's treatment of Israel is
fair. Indeed, Obama got higher marks than Netanyahu.)
If Obama decides to fight back and activate his doomsday weapon - the accusation that Israel
puts the lives of American servicemen at risk - this would have catastrophic consequences
for Israel.
For the time being, this is only a shot across the bow - a warning shot fired by a warship in
order to induce another vessel to follow its instructions. The warning is clear. Even if the
•present crisis is somehow damped down, it will inevitably flare up again and again as long as
the present coalition in Israel stays in power.
When the movie ""Hurt Locker"" won its awards, the entire American public was united in its
concern about the lives of its soldiers in the Middle East. If this public becomes convinced
that Israel is sticking a knife in their back, it will be a disaster for Netanyahu. And not just for
him."
194;"Shaun writes me: Two polls tomorrow will show massive support in NI for HC Agreement. Also two thirds of UUP voters
support the agreement and also devolution now. Reg isin effect totally detached and in danger of no longer leading his
Party!
Sent via Cingular Xpress Mail with Blackberry"
194;"sbwhoeop
Tuesday, April 13, 2010 6:35 PM
H: If this poll holds, Labour has a majority. 1st debate thu. Sid
• Print this page
From Times Online
April 14, 2010
Tory lead narrows amid huge voter
disenchantment, Times poll finds
olmage :1 of 20,
Peter Riddell
The general election race is tightening, according to a Populus poll for The Times that reveals deep public
disenchantment with the campaign so far.
The poll, undertaken yesterday and this morning, says that more voters are now hoping for a hung parliament than either
a Tory or a Labour outright victory.
Conservative support has slipped by three points over the past week to 36 per cent, while Labour is a point up at 33 per
cent. The Liberal Democrats are unchanged on 21 per cent.
The polls tend to fluctuate by a couple of points either way. and these shifts are within the margin of error of the average.
With other new polls pointing to a firming in Labour support, the party may have enjoyed a small boost from its manifesto
launch. Tory strategists will hope to have achieved a boost from its manifesto launch today.
If the Populus figures were repeated in the general election in three weeks' time, and there is a uniform switch in votes,
Labour would be the largest single party, with about 300 MPs, ahead of the Tories on 264 and the Lib Dems on 54. This
would point to a Lab/Lib Dem coalition. But many analysts do not expect a uniform national swing.
The latest poll shows that 32 per cent of the public now hope for a hung parliament (as opposed to expecting one),
against 28 per cent wanting a Tory majority and 22 per cent a Labour one. Lib Dem voters prefer a deal with Labour than
the Tories in a hung parliament, by 44 to 31 per cent. The public is evenly split 40 to 42 per cent about whether they want
Labour or the Tories in either a majority or a minority government.
The poll shows that the number expecting a Tory overall majority has risen by three points to 34 per cent over the past
week. This only just exceeds the number expecting a hung parliament, at 33 per cent, down six points compared with a
week ago. Overall, 57 per cent expect the Tories to be the largest party, against 29 per cent expecting Labour to be.
The public is deeply sceptical about the honesty of the parties. Only 4 per cent think that they are being completely honest
about their tax plans, 61 per cent partly honest. Only 6 per cent say they are being completely honest about cutting the
deficit and 61 per cent partly honest. Some 7 per cent say that they are being completely honest about the extent to which
they can fund their policies by cutting waste and 58 per cent partly honest.
Voters were asked to say which party had proposed eight key manifesto pledges. They wrongly identified four: reducing
the increase in national insurance contributions (naming Labour not the Tories); allowing unsuccessful schools, hospitals
and the police (the Tories, not Labour); tightening up takeover rules (the Tories not Labour); and requiring foreign workers
employed in public services to speak fluent English (the Tories not Labour).
In only one case, the £150-a-year tax break, did more than half of voters (60 per cent) correctly identify the party making
the proposal.
In most cases, the pledge will make little difference to people's votes, apart from three made by Labour: the foreign
workers language pledge, doubling paid paternity leave and allowing the takover of unsuccessful schools, hospitals etc.
More than two fifths (43 per cent), including 50 per cent of women, say ""none of the parties"", or ""don't know"", when asked
which party is putting across a convincing cases to voters. This compares with 25 per cent naming the Tories and 18 per
cent Labour.
Just over half the public (54 per cent) plan to watch the first televised leaders' debate on Thursday evening. Men and
middle class professionals are more likely to say that they will view. More than two fifths (42 per cent) expect David
Cameron to win the debate, against 22 per cent for Gordon Brown. More Tories (70 per cent) than Labour voters ( 57 per
cent) expect their leader to win.
Two fifths of the public (42 per cent, up one point on a week ago) say it seems like a change from Labour, but are not sure
that it is time for a change to the Conservatives. Some 33 per cent, down one point, think it is time for a change to the
Tories.
Populus interviewed a random sample of 1,525 adult voters on April 12 to 13. Interviews were conducted across the
country and have been weighted to be representative of all adults. For more details go to www.populus.co.uk.
Contact our advertising team for advertising and sponsorship in Times Online, The Times and The Sunday Times, or
place your advertisement.
Times Online Services: Dating I Jobs I Pro_pertv Search I Used Cars I HoEiden I Births Marriages Deaths I
Subscriotionq I E.-paper
News International associated websites: Milkround I Giobrix
Copyright 2010 Times Newspapers Ltd.
This service is provided on Times Newspapers' standard Terms and Conditions. Please read our Privacy Policy.To inquire
about a licence to reproduce material from Times Online, The Times or The Sunday Times, click here.This website is
published by a member of the News International Group. News International Limited, 1 Virginia St, London E98 1XY, is
the holding company for the News International group and is registered in England No 81701. VAT number GB 243 8054
69."
194;"Just spoke with him. Gordon screwed up with business on national insurance tax, strings pulled by peter. Cameron
manifesto launch was very good. But, but, but... The dogs really are wary of that dog food, hence Times poll tonight. Also
peter gunning for David's job. David aware. The security conf was boffo.
Sent via Cingular Xpress Mail with Blackberry"
194;"sbwhoeop
Sunday, March 21, 2010 8:34 AM
Re: H: fyi. sid
I will send you a memo this morning
Sent via Cingular Xpress Mail with Blackberry"
194;"For filing: My immediate take on the Oscars is that it was Hollywood's re-voting of the 2008 primaries, not giving it to the
""Avatar"" but to the tough woman. Sid"
